Wavelength (nm),Schwarzes_Silizium,Wavelength (nm),Si_Waver,Wavelength (nm),Si_Waver_Matt,Wavelength (nm),Si_amorph,Wavelength (nm),Pyramide,Wavelength (nm),AR_Glanzend,Wavelength (nm),AR_Matt,
963,10.6563015,963,36.52358246,963,32.58067703,963,63.95034027,963,17.22312737,963,14.05232239,963,9.595728874,
962,10.65543365,962,36.53443909,962,32.59067535,962,64.5055542,962,17.23889732,962,14.03931999,962,9.576764107,
961,10.65026188,961,36.55821228,961,32.60488892,961,65.04457855,961,17.24534798,961,14.01795483,961,9.57393837,
960,10.65296173,960,36.55706406,960,32.60967255,960,65.55741882,960,17.26962852,960,14.010252,960,9.565367699,
959,10.64739323,959,36.56864548,959,32.61851883,959,66.02648163,959,17.27483368,959,13.97466469,959,9.555257797,
958,10.66205311,958,36.57964325,958,32.62363815,958,66.46768188,958,17.30092812,958,13.97723103,958,9.553097725,
957,10.64896202,957,36.59534836,957,32.64590454,957,66.8796463,957,17.32205391,957,13.9529047,957,9.539010048,
956,10.65556145,956,36.58981705,956,32.64635086,956,67.24726105,956,17.33242035,956,13.94094849,956,9.539640427,
955,10.65275192,955,36.60480499,955,32.66950607,955,67.57897186,955,17.34623337,955,13.92589664,955,9.530221939,
954,10.65723419,954,36.61379242,954,32.67263412,954,67.88300323,954,17.36658669,954,13.910285,954,9.531804085,
953,10.65705204,953,36.6222496,953,32.68585205,953,68.1629715,953,17.38203239,953,13.88564396,953,9.521093369,
952,10.66957855,952,36.6297493,952,32.69731522,952,68.38863373,952,17.41510773,952,13.87845707,952,9.528461456,
951,10.66354179,951,36.65893173,951,32.70901108,951,68.61396027,951,17.42507935,951,13.87341881,951,9.51790905,
950,10.66306114,950,36.6636467,950,32.72636414,950,68.7700882,950,17.451828,950,13.8605957,950,9.507545471,
949,10.67343903,949,36.6687355,949,32.74453354,949,68.92140961,949,17.46608925,949,13.84500122,949,9.511836052,
948,10.67793274,948,36.67642212,948,32.75260162,948,69.02521515,948,17.48148918,948,13.8360157,948,9.501741409,
947,10.68062305,947,36.67560577,947,32.75494385,947,69.09489441,947,17.49632645,947,13.82324505,947,9.50352478,
946,10.68498898,946,36.71278381,946,32.79125595,946,69.13845825,946,17.5270443,946,13.80312157,946,9.495312691,
945,10.69701385,945,36.7122612,945,32.7914505,945,69.13748169,945,17.54202461,945,13.79873466,945,9.494289398,
944,10.69476032,944,36.7338562,944,32.80312729,944,69.11663818,944,17.56571198,944,13.79118252,944,9.49045372,
943,10.70350552,943,36.73731613,943,32.82284546,943,69.05696869,943,17.58041191,943,13.77840328,943,9.496663094,
942,10.71340561,942,36.74201202,942,32.82907104,942,68.95802307,942,17.59099579,942,13.76250553,942,9.497628212,
941,10.71301365,941,36.766716,941,32.85173798,941,68.81600189,941,17.6244278,941,13.76426029,941,9.501143456,
940,10.72711945,940,36.7640419,940,32.87282562,940,68.67066193,940,17.64718819,940,13.75235462,940,9.502864838,
939,10.73267365,939,36.79165649,939,32.89057159,939,68.46039581,939,17.6672039,939,13.73152542,939,9.493157387,
938,10.74325848,938,36.80246353,938,32.89506912,938,68.20807648,938,17.69084549,938,13.74288464,938,9.502033234,
937,10.75130367,937,36.82453156,937,32.91825867,937,67.94478607,937,17.70343018,937,13.71873283,937,9.506299019,
936,10.76313782,936,36.83191681,936,32.94403076,936,67.63446045,936,17.73223495,936,13.72209358,936,9.514331818,
935,10.76771641,935,36.84298706,935,32.9564209,935,67.29109955,935,17.75270462,935,13.70794582,935,9.511309624,
934,10.76667595,934,36.86121368,934,32.96559906,934,66.89476013,934,17.75852394,934,13.69776249,934,9.497612953,
933,10.76280594,933,36.85404587,933,32.97186279,933,66.46959686,933,17.75959015,933,13.65950298,933,9.494651794,
932,10.75906944,932,36.84544373,932,32.97101974,932,65.99951172,932,17.75607681,932,13.6332531,932,9.476128578,
931,10.74599743,931,36.85280609,931,32.97570801,931,65.49752808,931,17.75570488,931,13.62190437,931,9.457660675,
930,10.74023151,930,36.85390854,930,32.96780396,930,64.94306183,930,17.76003456,930,13.58867836,930,9.447542191,
929,10.71638775,929,36.86396027,929,32.96711731,929,64.35323334,929,17.76838112,929,13.55767822,929,9.424687386,
928,10.71717644,928,36.86512375,928,32.96469498,928,63.73286438,928,17.76585197,928,13.53402901,928,9.42081356,
927,10.71185684,927,36.86560059,927,32.95998383,927,63.03984451,927,17.76243973,927,13.51006794,927,9.414703369,
926,10.7124958,926,36.86074448,926,32.96781921,926,62.29045486,926,17.7612381,926,13.47791862,926,9.39752388,
925,10.69515896,925,36.86092758,925,32.95238495,925,61.49928665,925,17.76499176,925,13.45915508,925,9.383573532,
924,10.68417835,924,36.86433411,924,32.96217728,924,60.7118721,924,17.76768494,924,13.42963123,924,9.357851028,
923,10.67826653,923,36.85950089,923,32.95072174,923,59.83866501,923,17.76623344,923,13.40338326,923,9.358180046,
922,10.66447163,922,36.86179733,922,32.94734192,922,58.93003845,922,17.76044655,922,13.376194,922,9.340162277,
921,10.66864777,921,36.87611771,921,32.95410156,921,57.98609924,921,17.76415253,921,13.35415554,921,9.326969147,
920,10.65618515,920,36.87168884,920,32.95585632,920,56.9323616,920,17.7563343,920,13.31411171,920,9.321575165,
919,10.6611042,919,36.86732483,919,32.95165253,919,55.85713196,919,17.77435112,919,13.30864716,919,9.300971031,
918,10.64135838,918,36.8667717,918,32.95267105,918,54.78216934,918,17.76266479,918,13.26384354,918,9.287160873,
917,10.62287903,917,36.86545563,917,32.95109177,917,53.60981369,917,17.77164841,917,13.24362183,917,9.272411346,
916,10.62100315,916,36.86810303,916,32.94816971,916,52.43518829,916,17.7734108,916,13.22278786,916,9.26576519,
915,10.61288452,915,36.87895584,915,32.95596695,915,51.22105408,915,17.76737213,915,13.19349575,915,9.247157097,
914,10.6027956,914,36.87691498,914,32.94863892,914,49.92724228,914,17.76587677,914,13.15749931,914,9.232068062,
913,10.6062088,913,36.86252213,913,32.95119858,913,48.59750366,913,17.78360558,913,13.1354723,913,9.210027695,
912,10.59213352,912,36.87731934,912,32.95779037,912,47.26211548,912,17.77773285,912,13.10637474,912,9.221518517,
911,10.57345676,911,36.87040329,911,32.95088959,911,45.91272354,911,17.77375603,911,13.10290432,911,9.20054245,
910,10.56950188,910,36.88316345,910,32.94546127,910,44.50541306,910,17.76299858,910,13.05584335,910,9.188570023,
909,10.56676388,909,36.89247513,909,32.9500885,909,43.12203979,909,17.78701782,909,13.02984238,909,9.169131279,
908,10.55441475,908,36.87468338,908,32.96114731,908,41.66726303,908,17.77208328,908,13.00689697,908,9.173861504,
907,10.56013775,907,36.87220764,907,32.94499969,907,40.21295547,907,17.79950523,907,12.99600124,907,9.161584854,
906,10.53303051,906,36.86680603,906,32.95505142,906,38.7497406,906,17.79380035,906,12.95492649,906,9.1298666,
905,10.53817749,905,36.89760971,905,32.95536041,905,37.36695099,905,17.79078484,905,12.93559933,905,9.136147499,
904,10.51385498,904,36.87697983,904,32.96109772,904,35.95436096,904,17.79839325,904,12.90125561,904,9.109920502,
903,10.51949596,903,36.90382767,903,32.9379158,903,34.5423317,903,17.80171776,903,12.86475468,903,9.09973526,
902,10.51429462,902,36.87889862,902,32.95511627,902,33.21650314,902,17.79948616,902,12.83387566,902,9.089459419,
901,10.50214577,901,36.89163589,901,32.97186661,901,31.85087395,901,17.80364227,901,12.81279755,901,9.0798769,
900,10.49858093,900,36.88915253,900,32.95228577,900,30.55142975,900,17.80568886,900,12.80135632,900,9.065624237,
899,10.50118065,899,36.90445709,899,32.94445801,899,29.35232162,899,17.80805206,899,12.75731945,899,9.032986641,
898,10.4894886,898,36.89291,898,32.95052338,898,28.15559006,898,17.81667709,898,12.73194218,898,9.051999092,
897,10.47102356,897,36.89331436,897,32.96546936,897,27.07739258,897,17.80519867,897,12.72258472,897,9.040495872,
896,10.47908592,896,36.91798019,896,32.96735764,896,26.06276894,896,17.82323647,896,12.68643475,896,9.008876801,
895,10.4712553,895,36.91902924,895,32.95294189,895,25.11562157,895,17.82588768,895,12.65354443,895,9.013625145,
894,10.44856358,894,36.90574265,894,32.9633255,894,24.22536087,894,17.816082,894,12.63723183,894,8.985133171,
893,10.455369,893,36.9241333,893,32.9743576,893,23.50883102,893,17.80899239,893,12.6150074,893,8.978526115,
892,10.45036221,892,36.91979218,892,32.96731186,892,22.86676025,892,17.83616257,892,12.56331348,892,8.991426468,
891,10.43808746,891,36.90359116,891,32.9399147,891,22.31834221,891,17.82582283,891,12.53243828,891,8.954202652,
890,10.43045235,890,36.91585159,890,32.94535446,890,21.88200378,890,17.84077072,890,12.52395248,890,8.953364372,
889,10.40680599,889,36.91685104,889,32.96159363,889,21.56857872,889,17.83272552,889,12.4936676,889,8.930214882,
888,10.43033695,888,36.93490219,888,32.94198227,888,21.35509491,888,17.83177376,888,12.46268082,888,8.925577164,
887,10.38313675,887,36.91294861,887,32.97109604,887,21.28007698,887,17.83375359,887,12.44145298,887,8.910320282,
886,10.39685726,886,36.92847061,886,32.96510696,886,21.30200958,886,17.84010315,886,12.41286087,886,8.906518936,
885,10.3893404,885,36.9469223,885,32.95265579,885,21.44446564,885,17.84337616,885,12.38665485,885,8.915721893,
884,10.37864399,884,36.938591,884,32.94649887,884,21.6882782,884,17.85443115,884,12.35954857,884,8.895763397,
883,10.3569355,883,36.93267441,883,32.93796158,883,22.04520798,883,17.84320831,883,12.33863831,883,8.87014389,
882,10.37186146,882,36.9474678,882,32.95676041,882,22.56537247,882,17.86475372,882,12.2972126,882,8.855104446,
881,10.34476948,881,36.95709229,881,32.98426056,881,23.1594944,881,17.86966705,881,12.26941776,881,8.854690552,
880,10.36872196,880,36.95731735,880,32.95681763,880,23.78042984,880,17.86247826,880,12.2521143,880,8.845558167,
879,10.38191319,879,36.97390747,879,32.95985031,879,24.56146049,879,17.87408257,879,12.23320961,879,8.851243019,
878,10.35655785,878,36.96498108,878,32.96702957,878,25.42429352,878,17.86472511,878,12.19811344,878,8.809885025,
877,10.35097599,877,36.9442215,877,32.960186,877,26.32477951,877,17.85432434,877,12.15900707,877,8.811420441,
876,10.35190582,876,36.9578743,876,32.95718002,876,27.37816238,876,17.86655426,876,12.13833714,876,8.803724289,
875,10.35301113,875,36.96986771,875,32.95180511,875,28.45681,875,17.88615608,875,12.10723686,875,8.818223953,
874,10.3180933,874,37.00232697,874,32.98502731,874,29.56796074,874,17.8745594,874,12.11756802,874,8.801411629,
873,10.32906246,873,36.99584579,873,32.97735596,873,30.74373627,873,17.90023994,873,12.05655384,873,8.762904167,
872,10.30499363,872,36.99411011,872,32.97063828,872,31.94033432,872,17.90842056,872,12.01438332,872,8.793991089,
871,10.29668331,871,37.02357101,871,32.96360779,871,33.13741684,871,17.9039917,871,12.01731777,871,8.75668335,
870,10.2885437,870,37.0368576,870,32.95981598,870,34.44071579,870,17.89510918,870,11.98945236,870,8.737453461,
869,10.29977894,869,37.01106262,869,32.95586777,869,35.76050568,869,17.90256119,869,11.95015621,869,8.74732399,
868,10.29761314,868,37.03104401,868,32.98612976,868,37.04203033,868,17.92085457,868,11.95444965,868,8.733939171,
867,10.27603817,867,37.01942825,867,32.98855972,867,38.29026031,867,17.87212944,867,11.872509,867,8.738713264,
866,10.25332069,866,37.03219223,866,32.95678329,866,39.56897736,866,17.91293526,866,11.89407444,866,8.706953049,
865,10.28455734,865,37.0320816,865,33.010849,865,40.90068817,865,17.93102646,865,11.83001041,865,8.694642067,
864,10.29708195,864,37.05869293,864,33.00128174,864,42.12700272,864,17.92314148,864,11.82775116,864,8.738625526,
863,10.23003387,863,37.07634354,863,33.00888443,863,43.40041733,863,17.91728973,863,11.76508522,863,8.704425812,
862,10.27557755,862,37.04367447,862,33.00582504,862,44.60659027,862,17.93917084,862,11.74957275,862,8.699378014,
861,10.24958229,861,37.0735817,861,32.99563217,861,45.7479744,861,17.92484665,861,11.7297821,861,8.639988899,
860,10.26692104,860,37.05863953,860,32.99691772,860,46.91863251,860,17.94708443,860,11.72223949,860,8.680986404,
859,10.23060894,859,37.0422287,859,32.99185944,859,48.06435394,859,17.94663429,859,11.68766212,859,8.689857483,
858,10.26377869,858,37.10976791,858,33.04130554,858,49.13379669,858,17.94838333,858,11.64835358,858,8.627492905,
857,10.25256538,857,37.09756851,857,32.99158096,857,50.17248535,857,17.95799637,857,11.62449169,857,8.68866539,
856,10.23559952,856,37.08645248,856,33.00592422,856,51.22222137,856,17.94369888,856,11.60713863,856,8.657838821,
855,10.20674515,855,37.08703613,855,33.00090408,855,52.10240936,855,17.93962288,855,11.55413532,855,8.606854439,
854,10.17668152,854,37.12629318,854,33.04354858,854,53.05901718,854,17.98213005,854,11.54609585,854,8.643985748,
853,10.22841454,853,37.11871719,853,33.05196762,853,53.97681427,853,17.97229958,853,11.52413177,853,8.629164696,
852,10.23184204,852,37.12182617,852,33.02622223,852,54.76755524,852,17.97908401,852,11.48701096,852,8.596017838,
851,10.23563194,851,37.12733459,851,33.00485229,851,55.57622147,851,18.00141716,851,11.47337723,851,8.565550804,
850,10.20978737,850,37.12815475,850,33.00100708,850,56.2841835,850,17.93541718,850,11.41359043,850,8.600934982,
849,10.19524384,849,37.12620544,849,33.01615906,849,56.92782974,849,17.96227837,849,11.35031319,849,8.601431847,
848,10.1706419,848,37.09580231,848,33.05105209,848,57.64075089,848,17.97459412,848,11.33176994,848,8.584877968,
847,10.17842197,847,37.11969376,847,33.01544189,847,58.22660446,847,18.00168991,847,11.31730556,847,8.55880928,
846,10.15679932,846,37.17758179,846,32.99900055,846,58.77365875,846,17.93250275,846,11.29401493,846,8.596064568,
845,10.148983,845,37.18826675,845,33.04034805,845,59.27826309,845,17.98670959,845,11.29386902,845,8.582614899,
844,10.09370613,844,37.12670517,844,32.97635651,844,59.72129059,844,17.97683334,844,11.24679184,844,8.59432888,
843,10.16909504,843,37.15620804,843,33.04155731,843,60.12139893,843,17.97518539,843,11.24892616,843,8.578962326,
842,10.1585989,842,37.17999268,842,33.07237244,842,60.54999924,842,18.05265617,842,11.16017818,842,8.518118858,
841,10.10856247,841,37.18874741,841,33.00878525,841,60.8982811,841,18.01000786,841,11.1511879,841,8.52222538,
840,10.13026237,840,37.17625046,840,32.99548721,840,61.16283417,840,17.98414612,840,11.08424091,840,8.565126419,
839,10.08951378,839,37.19314194,839,33.06606293,839,61.45736694,839,17.9836235,839,11.07586956,839,8.550190926,
838,10.10872841,838,37.20268631,838,33.04415131,838,61.58149338,838,18.0212307,838,11.06956387,838,8.521517754,
837,10.137887,837,37.18842697,837,33.05278397,837,61.72903061,837,17.98655128,837,11.01609421,837,8.534871101,
836,10.14837837,836,37.2146492,836,33.03796387,836,61.8600502,836,18.00167465,836,11.02645206,836,8.501343727,
835,10.10431767,835,37.23595047,835,33.05788803,835,61.91539001,835,18.02281952,835,10.98537731,835,8.528852463,
834,10.11538029,834,37.21920013,834,32.9725914,834,61.93354797,834,18.04367447,834,10.93977737,834,8.498839378,
833,10.08919334,833,37.222229,833,32.97246933,833,61.86717606,833,17.97467804,833,10.8632679,833,8.472299576,
832,10.04680061,832,37.20555878,832,33.05247879,832,61.80946732,832,18.03479958,832,10.89911175,832,8.450973511,
831,10.12357998,831,37.26679993,831,33.00232315,831,61.67282867,831,18.01844597,831,10.83093071,831,8.478214264,
830,10.03481579,830,37.24808884,830,33.08627319,830,61.43931198,830,18.02064323,830,10.77824783,830,8.511293411,
829,10.06834126,829,37.24967575,829,33.04637527,829,61.19539642,829,17.97656441,829,10.75142193,829,8.516559601,
828,10.09210587,828,37.26776886,828,33.03785324,828,60.86569977,828,18.08664703,828,10.77847672,828,8.474523544,
827,10.04440594,827,37.24159622,827,33.03146744,827,60.55278015,827,18.04175949,827,10.72941685,827,8.453677177,
826,10.0593586,826,37.26879501,826,33.06827927,826,60.10167694,826,18.05877304,826,10.72415257,826,8.459958076,
825,10.06066608,825,37.24347305,825,33.03480911,825,59.66708755,825,18.04122734,825,10.711689,825,8.490533829,
824,10.05323887,824,37.24681854,824,33.06627655,824,59.09070969,824,18.0019989,824,10.59556198,824,8.446862221,
823,10.03158379,823,37.29528809,823,33.05306625,823,58.41660309,823,18.05497742,823,10.63688087,823,8.372700691,
822,10.00876904,822,37.27347183,822,33.0867691,822,57.80422592,822,18.04188156,822,10.57286739,822,8.405611992,
821,9.99292469,821,37.35285568,821,33.0838356,821,57.06451416,821,18.02317429,821,10.62212849,821,8.468363762,
820,9.994981766,820,37.316082,820,33.13034058,820,56.28489685,820,18.10938072,820,10.61125946,820,8.417991638,
819,9.993219376,819,37.2910347,819,33.04885864,819,55.32077408,819,18.02883339,819,10.50005722,819,8.466609955,
818,9.967290878,818,37.33418655,818,33.05111694,818,54.41904831,818,18.08312607,818,10.38034439,818,8.418850899,
817,10.06665039,817,37.36267471,817,33.01477432,817,53.35461426,817,18.07134819,817,10.39511871,817,8.478393555,
816,10.01374245,816,37.34312439,816,33.01758575,816,52.3961792,816,18.09999847,816,10.39296913,816,8.414106369,
815,9.945559502,815,37.31137466,815,33.05464935,815,51.19230652,815,18.04400635,815,10.32270336,815,8.442976952,
814,9.995254517,814,37.29449081,814,33.13477325,814,50.05169678,814,18.06857681,814,10.37430954,814,8.464745522,
813,9.910949707,813,37.34280014,813,33.04992294,813,48.81597137,813,18.04714012,813,10.37371445,813,8.461959839,
812,9.926920891,812,37.2974472,812,33.08580399,812,47.47130585,812,18.19151878,812,10.27066803,812,8.397008896,
811,9.903982162,811,37.34623337,811,33.04231262,811,46.18787384,811,18.18274307,811,10.31902218,811,8.39522171,
810,9.952289581,810,37.39049911,810,33.12768555,810,44.87952423,810,18.13681793,810,10.24094105,810,8.376075745,
809,9.956803322,809,37.27902603,809,33.05846786,809,43.44468307,809,18.11959839,809,10.27225399,809,8.445968628,
808,9.975330353,808,37.23950195,808,33.05005646,808,42.052948,808,18.06699944,808,10.22280312,808,8.366065025,
807,9.918377876,807,37.32463837,807,33.10004425,807,40.64792633,807,18.077528,807,10.12806416,807,8.457345963,
806,9.95467186,806,37.3504982,806,33.14202118,806,39.17820358,806,18.12995529,806,10.13534069,806,8.492333412,
805,9.861967087,805,37.31732178,805,33.03714371,805,37.85413361,805,18.09303093,805,10.12617397,805,8.34209156,
804,9.868290901,804,37.41207123,804,33.05933762,804,36.44213867,804,18.02718544,804,10.11864376,804,8.532449722,
803,9.887169838,803,37.35665894,803,33.11203766,803,35.04734802,803,18.0745182,803,10.03863811,803,8.486909866,
802,9.865936279,802,37.35264969,802,33.14594269,802,33.85494614,802,18.12505341,802,10.03962135,802,8.453483582,
801,9.966056824,801,37.26920319,801,33.08129883,801,32.51239777,801,18.07979202,801,10.05824375,801,8.41518116,
800,9.898694038,800,37.30323792,800,33.05639267,800,31.32407761,800,18.07812691,800,9.907444,800,8.344672203,
799,8.527750969,799,36.31700897,799,31.84689331,799,20.39512444,799,16.8676548,799,8.462515831,799,7.108882904,
798,8.514508247,798,36.35889435,798,31.87543488,798,18.3296299,798,16.92523384,798,8.433486938,798,7.110779762,
